"author","rank","avgSentiment","isOrganisation"
"GetReely",0,0.20261437908496732,true
"GetNetonomy",0,0.14122914122914118,true
"GeckoConnect",0,0.04633699633699634,true
"GamatechGroup",0,0.15638990638990632,true
"GFACCORD",0,0.12038303693570453,true
"Future_Futurist",0,0.15238095238095237,true
"FrostAndFrostUS",0,0.19047619047619052,true
"FreshThinkingfo",0,0.12800162800162795,true
"FreecloudPOC",0,0.18846153846153846,true
"Forcesmith",0,0.15096807953950808,true
"FixingIT_InTheD",0,0.13333333333333333,true
"FirmaDIZET",0,0.14232804232804228,true
"FinTechDaily",0,0.15079365079365079,true
"FacultyClubOrg",0,0,true
"EyleanBoard",0,0.175,true
"ExpressPMB",0,0.14560439560439561,true
"ExpressBloem",0,0.09447415329768273,true
"ExpoDirectory",0,0.2137862137862137,true
"ExecuTeamUSA",0,0.14285714285714285,true
"Esqogito",0,0.07728169266630805,true
"EskilCo",0,0.1562419062419062,true
"EdwayApps",0,0.1267713767713768,true
"Econodigital_be",0,0.15079365079365079,true
"Earnix_Inc",0,0.13925518925518926,true
"EagleVR",0,0.16653584510727365,true
"EDUCATEldn",0,0.08531746031746032,true
"EAMcopywriting",0,0.1420118343195266,true
"EAISummit",0,0.05507246376811594,true
"DumpsOnline",0,0.20000000000000004,true
"DroneNewsAgency",0,0.1591036414565826,true
"DroneConX1",0,0.135016835016835,true
"DoITwithData",0,0.23544837515425746,true
"DijitalDusun",0,0.16025641025641024,true
"DigitalicMag",0,0.15384615384615385,true
"DigitalNIreland",0,0.15470085470085465,true
"DigitalLON",0,0.15819180819180814,true
"DigitalHx",0,0.04739392551892552,true
"DevelopersDap",0,0.21153846153846154,true
"DellEMCBeLux",0,0,true
"DeepComms",0,0.0900735294117647,true
"DdataaO",0,-0.03125,true
"Data_insider",0,0.14059469941822883,true
"DataStation",0,0.3214285714285714,true
"DataCtrIndustry",0,0.1564102564102564,true
"DataConnectors",0,0.016666666666666666,true
"DPProfessionals",0,0.16009747827929652,true
"D4Analytics",0,0.0625,true
"CyberMDX",0,0.14835164835164835,true
"CyberElector",0,0.15384615384615385,true
"Crowdpolicy",0,0.16346153846153846,true
"CreativeConstr",0,0.014704479548229548,true
"CortiumNews",0,0,true
"CoreElemnt",0,0,true
"Connectpreneur",0,0.16025641025641024,true
"ConfluxSystems",0,0,true
"CompetenceF",0,0.16856060606060608,true
"CognizanceTech",0,0.1803030303030303,true
"CoCreatingConn1",0,0.15155677655677655,true
"Cloudintaweb",0,0.17673992673992672,true
"CloudNewsco",0,0,true
"CloudInFS",0,0.14393939393939395,true
"CloudGuys",0,0.1724941724941725,true
"CloudExpoAsia",0,0.10683760683760683,true
"CircleBackInc",0,0.044078144078144074,true
"ChiwaoCom",0,0.15384615384615385,true
"China_TechDaily",0,0.1571428571428571,true
"ChatMakr",0,0.1,true
"Change_HC",0,0.00980392156862745,true
"ChallengeServer",0,0.273015873015873,true
"CaterhamNST",0,0.17140151515151514,true
"CashTechNews",0,0.033482142857142856,true
"CascadeBlindsUK",0,0.15873015873015872,true
"CarrierThibault",0,0.05113636363636363,true
"CarConcerns",0,0.027777777777777776,true
"Capture_Billing",0,0.1352380952380952,true
"CapgeminiOracle",0,0.12934981684981683,true
"CanCloudBackup",0,0.047619047619047616,true
"CServicesLux",0,0.09010989010989011,true
"CSBLogistics",0,0.16239316239316237,true
"CRM_Ireland",0,0.08333333333333333,true
"COMobileIT",0,0.13333333333333333,true
"CLOUDHealth",0,0.15384615384615385,true
"CITEInvestments",0,0.21428571428571427,true
"CEIS_Enterprise",0,0.13333333333333333,true
"CBekkerLegal",0,0.14106634106634106,true
"CBDnewME",0,0.1358974358974359,true
"C2NET_Project",0,0,true
"ByteFunding",0,0.029931972789115642,true
"BuyAdvantechEmb",0,0,true
"BusinessWales2B",0,0.09977106227106226,true
"BobAndKevinShow",0,-0.02631578947368421,true
"BoD_ERP",0,0.10989010989010989,true
"BlueWhaleInc",0,0.017857142857142856,true
"BldgClouds",0,0.1339285714285714,true
"BizzBlizz1",0,0.16326530612244897,true
"BizStatsAI",0,0.175,true
"BitcoinCToday",0,0.1818181818181818,true
"Bineural",0,0.1447702834799609,true
"BillyBotClerk",0,0.14285714285714282,true
"BigDataBody",0,0.03636363636363636,true
"BestUsage",0,0.15370740370740374,true
"BenefitRx",0,0.2298219022356953,true
"BeamersComputer",0,0.16666666666666666,true
"BeAdvisedSA",0,0,true
"Batmjcom",0,0,true
"BannerbridgePlc",0,0.14285714285714285,true
"Bakermoon",0,0.28138528138528135,true
"BRIDGEi2i",0,0.1545584045584045,true
"BNCloud",0,0.1427091427091427,true
"BI_NCIS",0,0.11488801054018445,true
"AustraliaAi",0,0.13880210460399137,true
"AudioLabHI",0,0.10691900691900691,true
"AudioDashboards",0,0.07142857142857142,true
"Atlanta_SEO_Pro",0,0.1767399267399267,true
"AstegicInc",0,0.05128205128205128,true
"Assyrus",0,0.11584249084249083,true
"AspacDAN",0,0.13333333333333333,true
"ArtuData",0,0.11893315018315018,true
"Architempo",0,0.12916666666666665,true
"AnalystReport",0,0.12344738594738598,true
"Alt_Insur",0,0.027380952380952377,true
"AlltheInterweb",0,0,true
"AlbertMining",0,0,true
"AlbedoInfo",0,0.13095238095238096,true
"AkvelonInc",0,0.07142857142857142,true
"AdvantageConHR",0,0.23529411764705882,true
"Admartdigital",0,0.1380952380952381,true
