"author","rank","avgSentiment","isOrganisation"
"VentureBeat",82.92504080205175,-0.05263157894736842,true
"Treadstone71LLC",36.800419678246676,0.17016317016317015,true
"TheIotWarehouse",19.427372347866637,-0.005067240712074303,true
"Startup_Canada",11.477500582886453,0,true
"7wData",9.397645138726975,0.022222222222222223,true
"DigitalicMag",9.075542084401958,0.15384615384615385,true
"tecnbiz",8.817323385404523,0.16666666666666666,true
"tekkaus",8.407437631149453,0.17948717948717952,true
"SASsoftware",6.555490790394031,0.125,true
"sdxcentral",6.127418978782933,0.0309870582848524,true
"TheOrganicView",5.868151084168804,0.13333333333333333,true
"StandardofTrust",5.186640242480765,0.2302197802197802,true
"hackernoon",4.890417346700863,-0.027084680025856504,true
"sdxtech",4.678946141291676,-0.010436507936507937,true
"SwissNetInc",4.3852879459081375,0.12857142857142853,true
"workonline44",4.224061552809513,0.054437986256168074,true
"Change_HC",3.5967591513173236,0.00980392156862745,true
"TGC_Consultants",3.5272790860340404,0.14285714285714282,true
"YODspica",3.4764513872697598,0,true
"CarConcerns",3.2333877360690138,0.027777777777777776,true
"PacktPub",3.1839589647936584,-0.025,true
"UnmannedSystem",2.9875262298904173,0,true
"coluxtech",2.9759850781067847,0.05760645604395604,true
"OneWiretweets",2.950804383306132,0.15384615384615385,true
"ChiwaoCom",2.450221496852413,0.15384615384615385,true
"MedicaliPhone",2.3112613662858474,0.042926864801864806,true
"embedded_comp",2.287829330846351,0.07518796992481203,true
"BIG_DATA_News",2.2863138260666824,0.033257719042032764,true
"Xprtly",2.1238050827698762,0,true
"transhumanismAU",2.097458615061786,0.11428571428571428,true
"logicearth",2.0455817206808113,0.15384615384615385,true
"onmedic",1.8528794590813709,0.125,true
"altaempleo",1.8194217766379108,0.16568047337278105,true
"SocialRaceMedia",1.8043833061319654,0.15384615384615385,true
"SuccessntheCity",1.7242947073910002,0,true
"nordicinst",1.539869433434367,0.024099511599511597,true
"TheiMums",1.4664257402657963,0.16456876456876457,true
"dmarketingdepot",1.4466076008393565,0.14835164835164835,true
"InfoProNetwork",1.4304033574259734,-0.00010683760683760646,true
"GFACCORD",1.428654698064817,0.12038303693570453,true
"StateofGlobe",1.37794357659128,0.13412698412698412,true
"PAY_Symposium",1.3604569829797155,0.09435227082285905,true
"mfavourite",1.3463511307997202,0.1806818181818182,true
"athenspc",1.2794357659128002,0,true
"Necio_news",1.2301235719281884,0.08809523809523809,true
"ivrpowers",1.2182326882723244,0.2226190476190476,true
"Softnet_Search",1.2041268360923292,0.025826407333951043,true
"NCTA",1.2040102588015855,0.13333333333333333,true
